"module name","license","repository"
"node-forge@0.9.0","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-gyp@3.8.0","MIT","https://github.com/nodejs/node-gyp"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64"
"node-libs-browser@2.2.1","MIT","https://github.com/webpack/node-libs-browser"
"node-notifier@5.4.3","MIT","https://github.com/mikaelbr/node-notifier"
"node-pre-gyp@0.12.0","BSD-3-Clause","https://github.com/mapbox/node-pre-gyp"
"node-sass@4.13.1","MIT","https://github.com/sass/node-sass"
"nomnom@1.6.2","MIT*","https://github.com/harthur/nomnom"
"nopt@3.0.6","ISC","https://github.com/npm/nopt"
"nopt@4.0.1","ISC","https://github.com/npm/nopt"
"nopt@4.0.3","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.4.0","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@2.1.1","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"npm-bundled@1.0.6","ISC","https://github.com/npm/npm-bundled"
"npm-normalize-package-bin@1.0.1","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-packlist@1.4.1","ISC","https://github.com/npm/npm-packlist"
"npm-path@2.0.4","MIT","https://github.com/timoxley/npm-path"
"npm-run-path@2.0.2","MIT","https://github.com/sindresorhus/npm-run-path"
"npm-run@5.0.1","MIT","https://github.com/timoxley/npm-run"
"npm-which@3.0.1","MIT","https://github.com/timoxley/npm-which"
"npmlog@4.1.2","ISC","https://github.com/npm/npmlog"
"nth-check@1.0.1","BSD*","https://github.com/fb55/nth-check"
"num2fraction@1.2.2","MIT","https://github.com/yisibl/num2fraction"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"nwsapi@2.2.0","MIT","https://github.com/dperini/nwsapi"
"oauth-sign@0.9.0","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-copy@0.1.0","MIT","https://github.com/jonschlinkert/object-copy"
"object-hash@1.3.1","MIT","https://github.com/puleos/object-hash"
"object-inspect@1.5.0","MIT","https://github.com/substack/object-inspect"
"object-is@1.0.1","MIT","https://github.com/ljharb/object-is"
"object-keys@1.0.11","MIT","https://github.com/ljharb/object-keys"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object-visit@1.0.1","MIT","https://github.com/jonschlinkert/object-visit"
"object.assign@4.1.0","MIT","https://github.com/ljharb/object.assign"
"object.entries@1.0.4","MIT","https://github.com/es-shims/Object.entries"
"object.entries@1.1.0","MIT","https://github.com/es-shims/Object.entries"
"object.fromentries@2.0.0","MIT","https://github.com/es-shims/Object.fromEntries"
"object.getownpropertydescriptors@2.0.3","MIT","https://github.com/ljharb/object.getownpropertydescriptors"
"object.omit@2.0.1","MIT","https://github.com/jonschlinkert/object.omit"
"object.pick@1.3.0","MIT","https://github.com/jonschlinkert/object.pick"
"object.values@1.0.4","MIT","https://github.com/es-shims/Object.values"
"object.values@1.1.0","MIT","https://github.com/es-shims/Object.values"
"obuf@1.1.2","MIT","https://github.com/indutny/offset-buffer"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@1.1.0","MIT","https://github.com/sindresorhus/onetime"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime"
"opn@5.3.0","MIT","https://github.com/sindresorhus/opn"
"opn@5.5.0","MIT","https://github.com/sindresorhus/opn"
"optimist@0.6.1","MIT*","https://github.com/substack/node-optimist"
"optionator@0.8.2","MIT","https://github.com/gkz/optionator"
"original@1.0.2","MIT","https://github.com/unshiftio/original"
"os-browserify@0.3.0","MIT","https://github.com/CoderPuppy/os-browserify"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-locale@1.4.0","MIT","https://github.com/sindresorhus/os-locale"
"os-locale@3.1.0","MIT","https://github.com/sindresorhus/os-locale"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.5","ISC","https://github.com/npm/osenv"
"p-defer@1.0.0","MIT","https://github.com/sindresorhus/p-defer"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-is-promise@2.1.0","MIT","https://github.com/sindresorhus/p-is-promise"
"p-limit@1.2.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@2.2.1","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@2.2.2","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@2.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@3.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@1.2.0","MIT","https://github.com/sindresorhus/p-map"
"p-map@2.1.0","MIT","https://github.com/sindresorhus/p-map"
"p-retry@3.0.1","MIT","https://github.com/sindresorhus/p-retry"
"p-try@1.0.0","MIT","https://github.com/sindresorhus/p-try"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"package-json@4.0.1","MIT","https://github.com/sindresorhus/package-json"
"pako@1.0.10","(MIT AND Zlib)","https://github.com/nodeca/pako"
"parallel-transform@1.2.0","MIT","https://github.com/mafintosh/parallel-transform"
"param-case@2.1.1","MIT","https://github.com/blakeembrey/param-case"
"parse-asn1@5.1.5","ISC","https://github.com/crypto-browserify/parse-asn1"
"parse-glob@3.0.4","MIT","https://github.com/jonschlinkert/parse-glob"
"parse-json@2.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-json@4.0.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-passwd@1.0.0","MIT","https://github.com/doowb/parse-passwd"
"parse5@3.0.3","MIT","https://github.com/inikulin/parse5"
"parse5@4.0.0","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl"
"pascalcase@0.1.1","MIT","https://github.com/jonschlinkert/pascalcase"
"path-browserify@0.0.1","MIT","https://github.com/substack/path-browserify"
"path-dirname@1.0.2","MIT","https://github.com/es128/path-dirname"
"path-exists@2.1.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-is-inside@1.0.2","(WTFPL OR MIT)","https://github.com/domenic/path-is-inside"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.5","MIT","https://github.com/jbgutierrez/path-parse"
"path-parse@1.0.6","MIT","https://github.com/jbgutierrez/path-parse"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-to-regexp@1.7.0","MIT","https://github.com/pillarjs/path-to-regexp"
"path-type@1.1.0","MIT","https://github.com/sindresorhus/path-type"
"path-type@2.0.0","MIT","https://github.com/sindresorhus/path-type"
"path-type@3.0.0","MIT","https://github.com/sindresorhus/path-type"
"patternfly-bootstrap-combobox@1.1.7","Apache-2.0","https://github.com/patternfly/patternfly-bootstrap-combobox"
"patternfly-bootstrap-treeview@2.1.10","Apache-2.0","https://github.com/patternfly/patternfly-bootstrap-treeview"
"patternfly-react@1.19.1","Apache-2.0","https://github.com/patternfly/patternfly-react"
"patternfly@3.59.4","MIT","https://github.com/patternfly/patternfly"
"pbkdf2@3.0.17","MIT","https://github.com/crypto-browserify/pbkdf2"
"performance-now@2.1.0","MIT","https://github.com/braveg1rl/performance-now"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pify@3.0.0","MIT","https://github.com/sindresorhus/pify"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"pkg-dir@1.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-dir@2.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-dir@3.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-up@2.0.0","MIT","https://github.com/sindresorhus/pkg-up"
"please-upgrade-node@3.2.0","MIT","https://github.com/typicode/please-upgrade-node"
"pluralize@1.2.1","MIT","https://github.com/blakeembrey/pluralize"
"pluralize@7.0.0","MIT","https://github.com/blakeembrey/pluralize"
"pn@1.1.0","MIT","https://github.com/cscott/node-pn"
"popper.js@1.14.3","MIT","https://github.com/FezVrasta/popper.js"
"portfinder@1.0.25","MIT","https://github.com/indexzero/node-portfinder"
"posix-character-classes@0.1.1","MIT","https://github.com/jonschlinkert/posix-character-classes"
"postcss-flexbugs-fixes@3.2.0","MIT","https://github.com/luisrudge/postcss-flexbugs-fixes"
"postcss-load-config@1.2.0","MIT","https://github.com/michael-ciniawsky/postcss-load-config"
"postcss-load-options@1.2.0","MIT","https://github.com/michael-ciniawsky/postcss-load-options"
"postcss-load-plugins@2.3.0","MIT","https://github.com/michael-ciniawsky/postcss-load-plugins"
"postcss-loader@2.1.5","MIT","https://github.com/postcss/postcss-loader"
"postcss-modules-extract-imports@1.2.1","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@1.2.0","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@1.1.0","ISC","https://github.com/css-modules/postcss-modules-scope"
"postcss-modules-values@1.3.0","ISC","https://github.com/css-modules/postcss-modules-values"
"postcss-value-parser@3.3.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss@6.0.19","MIT","https://github.com/postcss/postcss"
"postcss@6.0.23","MIT","https://github.com/postcss/postcss"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"prepend-http@1.0.4","MIT","https://github.com/sindresorhus/prepend-http"
"preserve@0.2.0","MIT","https://github.com/jonschlinkert/preserve"
"pretty-bytes@4.0.2","MIT","https://github.com/sindresorhus/pretty-bytes"
"pretty-error@2.1.1","MIT","https://github.com/AriaMinaei/pretty-error"
"pretty-format@23.6.0","MIT","https://github.com/facebook/jest"
"pretty-format@26.6.2","MIT","https://github.com/facebook/jest"
"private@0.1.8","MIT","https://github.com/benjamn/private"
"process-nextick-args@2.0.0","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"progress@1.1.8","MIT*","https://github.com/visionmedia/node-progress"
"progress@2.0.3","MIT","https://github.com/visionmedia/node-progress"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight"
"promise@7.3.1","MIT","https://github.com/then/promise"
"promise@8.0.1","MIT","https://github.com/then/promise"
"prompts@0.1.14","MIT*","https://github.com/terkelg/prompts"
"prop-types-exact@1.2.0","MIT","https://github.com/airbnb/prop-types-exact"
"prop-types-extra@1.1.0","MIT","https://github.com/react-bootstrap/prop-types-extra"
"prop-types@15.6.1","MIT","https://github.com/facebook/prop-types"
"prop-types@15.7.2","MIT","https://github.com/facebook/prop-types"
"protochain@1.0.5","ISC","https://github.com/timoxley/protochain"
"proxy-addr@2.0.5","MIT","https://github.com/jshttp/proxy-addr"
"prr@1.0.1","MIT","https://github.com/rvagg/prr"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap"
"psl@1.1.31","MIT","https://github.com/wrangr/psl"
"public-encrypt@4.0.3","MIT","https://github.com/crypto-browserify/publicEncrypt"
"pump@2.0.1","MIT","https://github.com/mafintosh/pump"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump"
"pumpify@1.5.1","MIT","https://github.com/mafintosh/pumpify"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"punycode@2.1.0","MIT","https://github.com/bestiejs/punycode.js"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js"
"qs@6.5.2","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.7.0","BSD-3-Clause","https://github.com/ljharb/qs"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"querystringify@2.1.1","MIT","https://github.com/unshiftio/querystringify"
"raf@3.4.0","MIT","https://github.com/chrisdickinson/raf"
"railroad-diagrams@1.0.0","CC0-1.0","https://github.com/tabatkins/railroad-diagrams"
"randexp@0.4.6","MIT","https://github.com/fent/randexp.js"
"randomatic@3.1.1","MIT","https://github.com/jonschlinkert/randomatic"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"randomfill@1.0.4","MIT","https://github.com/crypto-browserify/randomfill"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-bootstrap-switch@15.5.3","MIT","https://github.com/Julusian/react-bootstrap-switch"
"react-bootstrap@0.32.4","MIT","https://github.com/react-bootstrap/react-bootstrap"
"react-c3js@0.1.20","MIT","https://github.com/bcbcarl/react-c3js"
"react-clientside-effect@1.2.2","MIT","https://github.com/thekashey/react-clientside-effect"
"react-codemirror2@4.2.1","MIT","https://github.com/scniro/react-codemirror2"
"react-datepicker@1.4.1","MIT","https://github.com/Hacker0x01/react-datepicker"
"react-dev-utils-for-webpack4@5.0.0-webpack4","MIT","https://github.com/facebook/create-react-app"
"react-dnd-html5-backend@9.4.0","MIT","https://github.com/react-dnd/react-dnd"
"react-dnd@9.4.0","MIT","https://github.com/react-dnd/react-dnd"
"react-dom@16.14.0","MIT","https://github.com/facebook/react"
"react-dom@16.8.6","MIT","https://github.com/facebook/react"
"react-ellipsis-with-tooltip@1.0.7","MIT","https://github.com/amirfefer/react-ellipsis-with-tooltip"
"react-error-overlay@4.0.0","MIT","https://github.com/facebookincubator/create-react-app"
"react-focus-lock@2.2.1","MIT","https://github.com/theKashey/react-focus-lock"
"react-fontawesome@1.6.1","MIT","https://github.com/danawoodman/react-fontawesome"
"react-intl@2.9.0","BSD-3-Clause","https://github.com/yahoo/react-intl"
"react-is@16.8.6","MIT","https://github.com/facebook/react"
"react-is@17.0.1","MIT","https://github.com/facebook/react"
"react-jsonschema-form@1.7.0","Apache-2.0","https://github.com/mozilla-services/react-jsonschema-form"
"react-keycloak@6.0.4","MIT","https://github.com/panz3r/react-keycloak"
"react-lifecycles-compat@3.0.4","MIT","https://github.com/reactjs/react-lifecycles-compat"
"react-loadable@5.4.0","MIT","https://github.com/thejameskyle/react-loadable"
"react-onclickoutside@6.7.1","MIT","https://github.com/Pomax/react-onclickoutside"
"react-overlays@0.8.3","MIT","https://github.com/react-bootstrap/react-overlays"
"react-popper@0.9.5","MIT","https://github.com/souporserious/react-popper"
"react-prop-types@0.4.0","MIT","https://github.com/react-bootstrap/react-prop-types"
"react-redux@7.0.1","MIT","https://github.com/reduxjs/react-redux"
"react-router-dom@5.0.1","MIT","https://github.com/ReactTraining/react-router"
"react-router@5.0.1","MIT","https://github.com/ReactTraining/react-router"
"react-test-renderer@16.2.0","MIT","https://github.com/facebook/react"
"react-transition-group@2.9.0","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react@16.8.6","MIT","https://github.com/facebook/react"
"reactabular-table@8.13.0","MIT","https://github.com/reactabular/reactabular"
"reactour@1.18.0","MIT","https://github.com/elrumordelaluz/reactour"
"read-installed@4.0.3","ISC","https://github.com/isaacs/read-installed"
"read-package-json@2.1.2","ISC","https://github.com/npm/read-package-json"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg-up@2.0.0","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@2.0.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@4.0.1","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@1.0.34","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@2.3.4","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.3.6","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.4.0","MIT","https://github.com/nodejs/readable-stream"
"readdir-scoped-modules@1.1.0","ISC","https://github.com/npm/readdir-scoped-modules"
"readdirp@2.2.1","MIT","https://github.com/paulmillr/readdirp"
"readline2@1.0.1","MIT","https://github.com/SBoudrias/readline2"
"realpath-native@1.1.0","MIT","https://github.com/SimenB/realpath-native"
"recompose@0.26.0","MIT","https://github.com/acdlite/recompose"
"recursive-readdir@2.2.2","MIT","https://github.com/jergason/recursive-readdir"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent"
"redent@3.0.0","MIT","https://github.com/sindresorhus/redent"
"redux-form@8.3.7","MIT","https://github.com/redux-form/redux-form"
"redux-localstorage@0.4.1","MIT","https://github.com/elgerlambert/redux-localstorage"
"redux-mock-store@1.5.1","MIT","https://github.com/arnaudbenard/redux-mock-store"
"redux-test-utils@0.2.2","MIT","https://github.com/Knegusen/redux-test-utils"
"redux-thunk@2.3.0","MIT","https://github.com/reduxjs/redux-thunk"
"redux@3.7.2","MIT","https://github.com/reactjs/redux"
"redux@4.0.1","MIT","https://github.com/reduxjs/redux"
"redux@4.0.4","MIT","https://github.com/reduxjs/redux"
"reflect.ownkeys@0.2.0","MIT","https://github.com/glenjamin/Reflect.ownKeys"
"regenerate@1.3.3","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.13.3","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.13.7","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-transform@0.10.1","BSD*","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regex-cache@0.4.4","MIT","https://github.com/jonschlinkert/regex-cache"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not"
"regex-parser@2.2.11","MIT","https://github.com/IonicaBizau/regex-parser.js"
"regexp.prototype.flags@1.2.0","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regexpp@1.1.0","MIT","https://github.com/mysticatea/regexpp"
"regexpu-core@1.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regexpu-core@2.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"registry-auth-token@3.3.2","MIT","https://github.com/rexxars/registry-auth-token"
"registry-url@3.1.0","MIT","https://github.com/sindresorhus/registry-url"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen"
"regjsparser@0.1.5","BSD*","https://github.com/jviereck/regjsparser"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"renderkid@2.0.1","MIT","https://github.com/AriaMinaei/RenderKid"
"repeat-element@1.1.2","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"request-promise-core@1.1.1","ISC","https://github.com/request/promise-core"
"request-promise-native@1.0.5","ISC","https://github.com/request/request-promise-native"
"request@2.88.0","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@1.2.1","MIT","https://github.com/floatdrop/require-from-string"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename"
"require-uncached@1.0.3","MIT","https://github.com/sindresorhus/require-uncached"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"reselect@3.0.1","MIT","https://github.com/reactjs/reselect"
"reselect@4.0.0","MIT","https://github.com/reduxjs/reselect"
"resolve-cwd@2.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-dir@1.0.1","MIT","https://github.com/jonschlinkert/resolve-dir"
"resolve-from@1.0.1","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-pathname@2.2.0","MIT","https://github.com/mjackson/resolve-pathname"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url"
"resolve@1.1.7","MIT","https://github.com/substack/node-resolve"
"resolve@1.12.0","MIT","https://github.com/browserify/resolve"
"resolve@1.5.0","MIT","https://github.com/browserify/node-resolve"
"restore-cursor@1.0.1","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"rimraf@2.6.2","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.6.3","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160"
"rst-selector-parser@2.2.3","BSD-3-Clause","https://github.com/aweary/rst-selector-parser"
"rsvp@3.6.2","MIT","https://github.com/tildeio/rsvp.js"
"run-async@0.1.0","MIT","https://github.com/SBoudrias/run-async"
"run-async@2.3.0","MIT","https://github.com/SBoudrias/run-async"
"run-node@1.0.0","MIT","https://github.com/sindresorhus/run-node"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"rx-lite-aggregates@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx-lite@3.1.2","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx-lite@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rxjs@5.5.11","Apache-2.0","https://github.com/ReactiveX/RxJS"
"safe-buffer@5.1.1","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.0","MIT","https://github.com/feross/safe-buffer"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sane@2.5.2","MIT","https://github.com/amasad/sane"
"sass-graph@2.2.4","MIT","https://github.com/xzyfer/sass-graph"
"sass-lint@1.13.1","MIT","https://github.com/sasstools/sass-lint"
"sass-loader@7.3.1","MIT","https://github.com/webpack-contrib/sass-loader"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"scheduler@0.13.6","MIT","https://github.com/facebook/react"
"scheduler@0.19.1","MIT","https://github.com/facebook/react"
"schema-utils@0.4.5","MIT","https://github.com/webpack-contrib/schema-utils"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils"
"scroll-smooth@1.1.0","MIT","https://github.com/Pixeden/scroll-smooth"
"scrollparent@2.0.1","ISC","https://github.com/olahol/scrollparent.js"
"scss-tokenizer@0.2.3","MIT","https://github.com/sasstools/scss-tokenizer"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
"selfsigned@1.10.7","MIT","https://github.com/jfromaniello/selfsigned"
"semver-compare@1.0.0","MIT","https://github.com/substack/semver-compare"
"semver-diff@2.1.0","MIT","https://github.com/sindresorhus/semver-diff"
"semver@5.3.0","ISC","https://github.com/npm/node-semver"
"semver@5.5.0","ISC","https://github.com/npm/node-semver"
"semver@5.7.0","ISC","https://github.com/npm/node-semver"
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"send@0.17.1","MIT","https://github.com/pillarjs/send"
"serialize-javascript@2.1.2","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serializerr@1.0.3","ISC","https://github.com/timoxley/serializerr"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static"
"serviceworker-cache-polyfill@4.0.0","MIT","https://github.com/coonsta/cache-polyfill"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-value@2.0.1","MIT","https://github.com/jonschlinkert/set-value"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone"
"shallowequal@1.1.0","MIT","https://github.com/dashed/shallowequal"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-quote@1.6.1","MIT","https://github.com/substack/node-shell-quote"
"shelljs@0.6.1","BSD-3-Clause","https://github.com/shelljs/shelljs"
"shellwords@0.1.1","MIT","https://github.com/jimmycuadra/shellwords"
"shortid@2.2.14","MIT","https://github.com/dylang/shortid"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit"
"sisteransi@0.1.1","MIT","https://github.com/terkelg/sisteransi"
"slash@1.0.0","MIT","https://github.com/sindresorhus/slash"
"slash@2.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@0.0.4","MIT","https://github.com/chalk/slice-ansi"
"slice-ansi@1.0.0","MIT","https://github.com/chalk/slice-ansi"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon"
"sockjs-client@1.1.4","MIT","https://github.com/sockjs/sockjs-client"
"sockjs-client@1.4.0","MIT","https://github.com/sockjs/sockjs-client"
"sockjs@0.3.19","MIT","https://github.com/sockjs/sockjs-node"
"sortabular@1.5.1","MIT","https://github.com/reactabular/sortabular"
"source-list-map@2.0.0","MIT","https://github.com/webpack/source-list-map"
"source-map-explorer@1.8.0","Apache-2.0","https://github.com/danvk/source-map-explorer"
"source-map-resolve@0.5.2","MIT","https://github.com/lydell/source-map-resolve"
"source-map-resolve@0.6.0","MIT","https://github.com/lydell/source-map-resolve"
"source-map-support@0.4.18","MIT","https://github.com/evanw/node-source-map-support"
"source-map-support@0.5.16","MIT","https://github.com/evanw/node-source-map-support"
"source-map-url@0.4.0","MIT","https://github.com/lydell/source-map-url"
"source-map@0.4.4","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"spdx-compare@1.0.0","MIT","https://github.com/kemitchell/spdx-compare.js"
"spdx-correct@1.0.2","Apache-2.0","https://github.com/kemitchell/spdx-correct.js"
"spdx-correct@3.1.1","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.3.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@1.0.4","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-expression-parse.js"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@1.2.2","Unlicense","https://github.com/shinnn/spdx-license-ids"
"spdx-license-ids@3.0.7","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
